postcode,lat,lon,point
HP12 4NS,51.624227,-0.792883397,"POINT((-0.792883397,51.624227))"
HP12 4NT,51.611202,-0.780072,"POINT((-0.780072,51.611202))"
HP12 4NU,51.611458,-0.780492336,"POINT((-0.780492336,51.611458))"
HP12 4NW,51.611123,-0.782928985,"POINT((-0.782928985,51.611123))"
HP12 4NX,51.61431445,-0.779368,"POINT((-0.779368,51.61431445))"
HP12 4NY,51.6144956,-0.780474926,"POINT((-0.780474926,51.6144956))"
HP12 4NZ,51.615283,-0.781667,"POINT((-0.781667,51.615283))"
HP12 4PA,51.61275612,-0.788898,"POINT((-0.788898,51.61275612))"
HP12 4PB,51.61240086,-0.786582441,"POINT((-0.786582441,51.61240086))"
HP12 4PD,51.61215095,-0.786762412,"POINT((-0.786762412,51.61215095))"
HP12 4PE,51.61264408,-0.784785,"POINT((-0.784785,51.61264408))"
HP12 4PF,51.61216511,-0.788134059,"POINT((-0.788134059,51.61216511))"
HP12 4PG,51.61566138,-0.771546494,"POINT((-0.771546494,51.61566138))"
HP12 4PH,51.61430948,-0.78855358,"POINT((-0.78855358,51.61430948))"
HP12 4PJ,51.61401641,-0.788908012,"POINT((-0.788908012,51.61401641))"
HP12 4PL,51.6135284,-0.789542039,"POINT((-0.789542039,51.6135284))"
HP12 4PN,51.61426059,-0.786431755,"POINT((-0.786431755,51.61426059))"
HP12 4PP,51.61332903,-0.785907771,"POINT((-0.785907771,51.61332903))"
HP12 4PQ,51.61518472,-0.772397075,"POINT((-0.772397075,51.61518472))"
HP12 4PR,51.61512604,-0.7765,"POINT((-0.7765,51.61512604))"
HP12 4PS,51.61605468,-0.776490038,"POINT((-0.776490038,51.61605468))"
HP12 4PT,51.61302264,-0.785843731,"POINT((-0.785843731,51.61302264))"
HP12 4PU,51.612934,-0.791092852,"POINT((-0.791092852,51.612934))"
HP12 4PW,51.61366312,-0.786043287,"POINT((-0.786043287,51.61366312))"
HP12 4PZ,51.61616192,-0.78161465,"POINT((-0.78161465,51.61616192))"
HP12 4QA,51.61207869,-0.782388308,"POINT((-0.782388308,51.61207869))"
HP12 4QD,51.6119427,-0.794480148,"POINT((-0.794480148,51.6119427))"
HP12 4QE,51.6149276,-0.789201515,"POINT((-0.789201515,51.6149276))"
HP12 4QF,51.61352277,-0.792488518,"POINT((-0.792488518,51.61352277))"
HP12 4QH,51.6283896,-0.789334427,"POINT((-0.789334427,51.6283896))"
HP12 4QJ,51.61366356,-0.795691093,"POINT((-0.795691093,51.61366356))"
HP12 4QL,51.61380892,-0.794084086,"POINT((-0.794084086,51.61380892))"
HP12 4QN,51.61464768,-0.793455249,"POINT((-0.793455249,51.61464768))"
HP12 4QP,51.61592348,-0.794230263,"POINT((-0.794230263,51.61592348))"
HP12 4QQ,51.61305357,-0.794956216,"POINT((-0.794956216,51.61305357))"
HP12 4QR,51.61456407,-0.794945107,"POINT((-0.794945107,51.61456407))"
HP12 4QS,51.61544041,-0.797102855,"POINT((-0.797102855,51.61544041))"
HP12 4QT,51.61591014,-0.79995026,"POINT((-0.79995026,51.61591014))"
HP12 4QU,51.617177,-0.794428,"POINT((-0.794428,51.617177))"
HP12 4QW,51.6154288,-0.792466832,"POINT((-0.792466832,51.6154288))"
HP12 4QX,51.61251268,-0.793945122,"POINT((-0.793945122,51.61251268))"
HP12 4QZ,51.61688702,-0.79524469,"POINT((-0.79524469,51.61688702))"
HP12 4RA,51.61869123,-0.793189146,"POINT((-0.793189146,51.61869123))"
HP12 4RB,51.6191491,-0.79137143,"POINT((-0.79137143,51.6191491))"
HP12 4RD,51.61878633,-0.7919444,"POINT((-0.7919444,51.61878633))"
HP12 4RG,51.61860547,-0.784004774,"POINT((-0.784004774,51.61860547))"
HP12 4RH,51.61957362,-0.783718896,"POINT((-0.783718896,51.61957362))"
HP12 4RJ,51.61965824,-0.784944438,"POINT((-0.784944438,51.61965824))"
HP12 4RL,51.62127556,-0.784829021,"POINT((-0.784829021,51.62127556))"
HP12 4RN,51.62204475,-0.784432894,"POINT((-0.784432894,51.62204475))"
HP12 4RP,51.62211538,-0.786915638,"POINT((-0.786915638,51.62211538))"
HP12 4RQ,51.61795721,-0.783054335,"POINT((-0.783054335,51.61795721))"
HP12 4RR,51.62192963,-0.786342772,"POINT((-0.786342772,51.62192963))"
HP12 4RS,51.62107845,-0.787506648,"POINT((-0.787506648,51.62107845))"
HP12 4RT,51.62398162,-0.784785635,"POINT((-0.784785635,51.62398162))"
HP12 4RU,51.61983535,-0.783813014,"POINT((-0.783813014,51.61983535))"
HP12 4RW,51.62232324,-0.785277744,"POINT((-0.785277744,51.62232324))"
HP12 4RX,51.6205621,-0.785396987,"POINT((-0.785396987,51.6205621))"
HP12 4RY,51.62039611,-0.7884782,"POINT((-0.7884782,51.62039611))"
HP12 4RZ,51.61975308,-0.790647593,"POINT((-0.790647593,51.61975308))"
HP12 4SA,51.6191956,-0.790647965,"POINT((-0.790647965,51.6191956))"
HP12 4SB,51.61847492,-0.786160475,"POINT((-0.786160475,51.61847492))"
HP12 4SD,51.61628552,-0.782449,"POINT((-0.782449,51.61628552))"
HP12 4SE,51.61628552,-0.782449,"POINT((-0.782449,51.61628552))"
HP12 4SF,51.61591423,-0.784611099,"POINT((-0.784611099,51.61591423))"
HP12 4SG,51.61599831,-0.782312323,"POINT((-0.782312323,51.61599831))"
HP12 4SJ,51.6187403,-0.788348953,"POINT((-0.788348953,51.6187403))"
HP12 4SL,51.61961737,-0.787950035,"POINT((-0.787950035,51.61961737))"
HP12 4SN,51.61936219,-0.788491284,"POINT((-0.788491284,51.61936219))"
HP12 4SP,51.61924922,-0.785388699,"POINT((-0.785388699,51.61924922))"
HP12 4SQ,51.61564186,-0.784358391,"POINT((-0.784358391,51.61564186))"
HP12 4SR,51.61879954,-0.787119595,"POINT((-0.787119595,51.61879954))"
HP12 4SS,51.61764563,-0.786832581,"POINT((-0.786832581,51.61764563))"
HP12 4ST,51.61829501,-0.785284171,"POINT((-0.785284171,51.61829501))"
HP12 4SU,51.61742776,-0.787502815,"POINT((-0.787502815,51.61742776))"
HP12 4SW,51.61993715,-0.786699261,"POINT((-0.786699261,51.61993715))"
HP12 4SX,51.61865964,-0.789246655,"POINT((-0.789246655,51.61865964))"
HP12 4SY,51.61818812,-0.789735863,"POINT((-0.789735863,51.61818812))"
HP12 4TA,51.61682746,-0.786839949,"POINT((-0.786839949,51.61682746))"
HP12 4TB,51.61665685,-0.785992314,"POINT((-0.785992314,51.61665685))"
HP12 4TE,51.61791654,-0.78607426,"POINT((-0.78607426,51.61791654))"
HP12 4TH,51.61751207,-0.784351762,"POINT((-0.784351762,51.61751207))"
HP12 4TJ,51.6173805,-0.785539687,"POINT((-0.785539687,51.6173805))"
HP12 4TL,51.61702095,-0.784682648,"POINT((-0.784682648,51.61702095))"
HP12 4TS,51.61358651,-0.791692472,"POINT((-0.791692472,51.61358651))"
HP12 4TT,51.61585662,-0.768927,"POINT((-0.768927,51.61585662))"
HP12 4TU,51.61602983,-0.76895114,"POINT((-0.76895114,51.61602983))"
HP12 4TX,51.61623749,-0.769032185,"POINT((-0.769032185,51.61623749))"
HP12 4TY,51.6161131,-0.771564,"POINT((-0.771564,51.6161131))"
HP12 4TZ,51.61647567,-0.776334282,"POINT((-0.776334282,51.61647567))"
HP12 4UA,51.61657587,-0.780780272,"POINT((-0.780780272,51.61657587))"
HP12 4UB,51.61657196,-0.78419,"POINT((-0.78419,51.61657196))"
HP12 4UD,51.61609007,-0.785964103,"POINT((-0.785964103,51.61609007))"
HP12 4UE,51.61631085,-0.787315919,"POINT((-0.787315919,51.61631085))"
HP12 4UF,51.61529929,-0.789494936,"POINT((-0.789494936,51.61529929))"
HP12 4UG,51.61558911,-0.790570486,"POINT((-0.790570486,51.61558911))"
HP12 4UH,51.61402676,-0.792532918,"POINT((-0.792532918,51.61402676))"
HP12 4UN,51.61498074,-0.796118421,"POINT((-0.796118421,51.61498074))"
HP12 4UQ,51.61600646,-0.789187254,"POINT((-0.789187254,51.61600646))"
HP12 4US,51.62214237,-0.770490332,"POINT((-0.770490332,51.62214237))"
HP12 4UZ,51.61483874,-0.794547867,"POINT((-0.794547867,51.61483874))"
HP12 4XF,51.611853,-0.792605,"POINT((-0.792605,51.611853))"
HP12 4YH,51.64415373,-0.792990277,"POINT((-0.792990277,51.64415373))"
HP12 4ZZ,51.62214237,-0.770490332,"POINT((-0.770490332,51.62214237))"
HP12 9AF,51.6221437,-0.7704903,"POINT((-0.7704903,51.6221437))"
HP12 9BR,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9BS,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9DA,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9DB,51.622144,-0.77049,"POINT((-0.77049,51.622144))"
HP12 9DP,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9DS,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9DW,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9DY,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9EB,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9ED,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9EE,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9EG,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9EH,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9EJ,51.62214488,-0.77049037,"POINT((-0.77049037,51.62214488))"
HP12 9EL,51.622161,-0.770389,"POINT((-0.770389,51.622161))"
HP12 9EQ,51.622161,-0.770389,"POINT((-0.770389,51.622161))"
HP12 9ET,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9EU,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9EX,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9EY,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FA,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FB,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FD,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FF,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FG,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FH,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FJ,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FL,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FN,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP12 9FP,51.622164,-0.770369,"POINT((-0.770369,51.622164))"
HP13 5AA,51.64230791,-0.736329736,"POINT((-0.736329736,51.64230791))"
HP13 5AB,51.64323071,-0.733514791,"POINT((-0.733514791,51.64323071))"
HP13 5AD,51.64335536,-0.734233936,"POINT((-0.734233936,51.64335536))"
HP13 5AE,51.64445686,-0.732150983,"POINT((-0.732150983,51.64445686))"
HP13 5AF,51.6441492,-0.73197168,"POINT((-0.73197168,51.6441492))"
HP13 5AG,51.646013,-0.730079,"POINT((-0.730079,51.646013))"
HP13 5AH,51.63460107,-0.758160422,"POINT((-0.758160422,51.63460107))"
HP13 5AJ,51.646301,-0.727099,"POINT((-0.727099,51.646301))"
HP13 5AL,51.64893389,-0.778872,"POINT((-0.778872,51.64893389))"
HP13 5AN,51.63482837,-0.757547331,"POINT((-0.757547331,51.63482837))"
HP13 5AP,51.64502738,-0.732525299,"POINT((-0.732525299,51.64502738))"
HP13 5AQ,51.64356813,-0.733953415,"POINT((-0.733953415,51.64356813))"
HP13 5AR,51.63419045,-0.757593659,"POINT((-0.757593659,51.63419045))"
HP13 5AS,51.63486949,-0.757184967,"POINT((-0.757184967,51.63486949))"
HP13 5AT,51.63487007,-0.756390222,"POINT((-0.756390222,51.63487007))"
HP13 5AU,51.64569947,-0.733980775,"POINT((-0.733980775,51.64569947))"
HP13 5AW,51.64531247,-0.73144783,"POINT((-0.73144783,51.64531247))"
HP13 5AX,51.6442,-0.734875,"POINT((-0.734875,51.6442))"
HP13 5AY,51.64471904,-0.733950268,"POINT((-0.733950268,51.64471904))"
HP13 5AZ,51.64540338,-0.735708928,"POINT((-0.735708928,51.64540338))"
HP13 5BA,51.64513958,-0.735427206,"POINT((-0.735427206,51.64513958))"
HP13 5BB,51.64834392,-0.733024,"POINT((-0.733024,51.64834392))"
HP13 5BD,51.64391794,-0.738886436,"POINT((-0.738886436,51.64391794))"
HP13 5BE,51.64138566,-0.740878756,"POINT((-0.740878756,51.64138566))"
HP13 5BF,51.64755371,-0.734767548,"POINT((-0.734767548,51.64755371))"
HP13 5BG,51.6411817,-0.739987,"POINT((-0.739987,51.6411817))"
HP13 5BH,51.63897355,-0.744861758,"POINT((-0.744861758,51.63897355))"
HP13 5BJ,51.63863755,-0.744553114,"POINT((-0.744553114,51.63863755))"
HP13 5BL,51.63926382,-0.745099412,"POINT((-0.745099412,51.63926382))"
HP13 5BN,51.63781007,-0.747899591,"POINT((-0.747899591,51.63781007))"
HP13 5BP,51.63804615,-0.747271713,"POINT((-0.747271713,51.63804615))"
HP13 5BQ,51.63992198,-0.741901974,"POINT((-0.741901974,51.63992198))"
HP13 5BT,51.64552378,-0.730806103,"POINT((-0.730806103,51.64552378))"
HP13 5BU,51.641067,-0.753872004,"POINT((-0.753872004,51.641067))"
HP13 5BW,51.63700053,-0.748543,"POINT((-0.748543,51.63700053))"
HP13 5BX,51.63601659,-0.756821268,"POINT((-0.756821268,51.63601659))"
HP13 5BY,51.64006747,-0.747100412,"POINT((-0.747100412,51.64006747))"
HP13 5BZ,51.6398245,-0.746240034,"POINT((-0.746240034,51.6398245))"
HP13 5DA,51.64157631,-0.753575,"POINT((-0.753575,51.64157631))"
HP13 5DB,51.640659,-0.753573,"POINT((-0.753573,51.640659))"
HP13 5DE,51.6351451,-0.756888441,"POINT((-0.756888441,51.6351451))"
HP13 5DG,51.631558,-0.75258,"POINT((-0.75258,51.631558))"
HP13 5DJ,51.640156,-0.752748,"POINT((-0.752748,51.640156))"
HP13 5DL,51.63235915,-0.752788881,"POINT((-0.752788881,51.63235915))"
HP13 5DN,51.63338038,-0.752428545,"POINT((-0.752428545,51.63338038))"
HP13 5DP,51.640112,-0.753747,"POINT((-0.753747,51.640112))"
HP13 5DQ,51.63149896,-0.753072544,"POINT((-0.753072544,51.63149896))"
HP13 5DR,51.6331844,-0.751754814,"POINT((-0.751754814,51.6331844))"
HP13 5DS,51.63394939,-0.751820512,"POINT((-0.751820512,51.63394939))"
HP13 5DT,51.63529362,-0.751393474,"POINT((-0.751393474,51.63529362))"
HP13 5DU,51.63671374,-0.75134003,"POINT((-0.75134003,51.63671374))"
HP13 5DW,51.639275,-0.762637,"POINT((-0.762637,51.639275))"
HP13 5DY,51.63263806,-0.75223,"POINT((-0.75223,51.63263806))"
HP13 5EA,51.63963837,-0.759193388,"POINT((-0.759193388,51.63963837))"
HP13 5EB,51.63861448,-0.757602838,"POINT((-0.757602838,51.63861448))"
HP13 5ED,51.63910175,-0.758615543,"POINT((-0.758615543,51.63910175))"
HP13 5EE,51.639145,-0.756637562,"POINT((-0.756637562,51.639145))"
HP13 5EF,51.6406137,-0.757042409,"POINT((-0.757042409,51.6406137))"
HP13 5EG,51.64015562,-0.758789088,"POINT((-0.758789088,51.64015562))"
HP13 5EH,51.64038538,-0.755011007,"POINT((-0.755011007,51.64038538))"
HP13 5EJ,51.6415567,-0.758188,"POINT((-0.758188,51.6415567))"
HP13 5EL,51.64123569,-0.758889667,"POINT((-0.758889667,51.64123569))"
HP13 5EN,51.64198161,-0.758002191,"POINT((-0.758002191,51.64198161))"
HP13 5EP,51.64271405,-0.760944865,"POINT((-0.760944865,51.64271405))"
HP13 5EQ,51.64081491,-0.755664015,"POINT((-0.755664015,51.64081491))"
HP13 5ER,51.64362271,-0.76013967,"POINT((-0.76013967,51.64362271))"
HP13 5ES,51.63098267,-0.751873034,"POINT((-0.751873034,51.63098267))"
HP13 5ET,51.64253191,-0.757322364,"POINT((-0.757322364,51.64253191))"
HP13 5EU,51.64346957,-0.759262253,"POINT((-0.759262253,51.64346957))"
HP13 5EW,51.64270595,-0.759326449,"POINT((-0.759326449,51.64270595))"
HP13 5EY,51.6407139,-0.751230175,"POINT((-0.751230175,51.6407139))"
HP13 5FA,51.64581377,-0.770124806,"POINT((-0.770124806,51.64581377))"
HP13 5FE,51.63727721,-0.750211877,"POINT((-0.750211877,51.63727721))"
HP13 5FF,51.63747051,-0.749787501,"POINT((-0.749787501,51.63747051))"
HP13 5FG,51.63740459,-0.748431077,"POINT((-0.748431077,51.63740459))"
HP13 5FJ,51.6277584,-0.748002928,"POINT((-0.748002928,51.6277584))"
HP13 5FN,51.64803408,-0.736792167,"POINT((-0.736792167,51.64803408))"
HP13 5FQ,51.63923087,-0.751054245,"POINT((-0.751054245,51.63923087))"
HP13 5FT,51.63794034,-0.755077953,"POINT((-0.755077953,51.63794034))"
HP13 5FX,51.63258234,-0.754097715,"POINT((-0.754097715,51.63258234))"
HP13 5FY,51.6464228,-0.735289,"POINT((-0.735289,51.6464228))"
HP13 5GA,51.640542,-0.762016,"POINT((-0.762016,51.640542))"
HP13 5GB,51.636771,-0.753775,"POINT((-0.753775,51.636771))"
HP13 5GD,51.636897,-0.753758,"POINT((-0.753758,51.636897))"
HP13 5GG,51.638794,-0.753234,"POINT((-0.753234,51.638794))"
HP13 5GH,51.636887,-0.753613,"POINT((-0.753613,51.636887))"
HP13 5GJ,51.636314,-0.753918,"POINT((-0.753918,51.636314))"
HP13 5GL,51.636656,-0.753952,"POINT((-0.753952,51.636656))"
HP13 5GN,51.640151,-0.778862,"POINT((-0.778862,51.640151))"
HP13 5GP,51.636656,-0.753952,"POINT((-0.753952,51.636656))"
HP13 5GQ,51.6476055,-0.735402069,"POINT((-0.735402069,51.6476055))"
HP13 5HA,51.63275036,-0.756376046,"POINT((-0.756376046,51.63275036))"
HP13 5HB,51.64801687,-0.779619144,"POINT((-0.779619144,51.64801687))"
HP13 5HD,51.64031415,-0.751689146,"POINT((-0.751689146,51.64031415))"
HP13 5HE,51.64105932,-0.7521,"POINT((-0.7521,51.64105932))"
HP13 5HF,51.64707487,-0.736226229,"POINT((-0.736226229,51.64707487))"
HP13 5HG,51.63418625,-0.75549861,"POINT((-0.75549861,51.63418625))"
HP13 5HH,51.633501,-0.756933,"POINT((-0.756933,51.633501))"
HP13 5HJ,51.63392265,-0.755046,"POINT((-0.755046,51.63392265))"
HP13 5HL,51.63174197,-0.753094779,"POINT((-0.753094779,51.63174197))"
HP13 5HN,51.63365921,-0.758432,"POINT((-0.758432,51.63365921))"
HP13 5HP,51.63547,-0.754365,"POINT((-0.754365,51.63547))"
HP13 5HQ,51.6331517,-0.758850207,"POINT((-0.758850207,51.6331517))"
HP13 5HR,51.63171031,-0.753500208,"POINT((-0.753500208,51.63171031))"
HP13 5HS,51.63633274,-0.751870695,"POINT((-0.751870695,51.63633274))"
HP13 5HT,51.63798105,-0.751290778,"POINT((-0.751290778,51.63798105))"
HP13 5HW,51.63317958,-0.75893614,"POINT((-0.75893614,51.63317958))"
HP13 5HX,51.64366803,-0.775602504,"POINT((-0.775602504,51.64366803))"
HP13 5HY,51.64266475,-0.776829046,"POINT((-0.776829046,51.64266475))"
HP13 5HZ,51.64338412,-0.779425558,"POINT((-0.779425558,51.64338412))"
HP13 5JA,51.64390553,-0.781145855,"POINT((-0.781145855,51.64390553))"
HP13 5JB,51.64170805,-0.778213251,"POINT((-0.778213251,51.64170805))"
HP13 5JD,51.64247997,-0.779811132,"POINT((-0.779811132,51.64247997))"
HP13 5JE,51.642695,-0.778707,"POINT((-0.778707,51.642695))"
HP13 5JF,51.64300134,-0.780027,"POINT((-0.780027,51.64300134))"
HP13 5JG,51.64115553,-0.77869055,"POINT((-0.77869055,51.64115553))"
HP13 5JH,51.6413039,-0.78085431,"POINT((-0.78085431,51.6413039))"
HP13 5JJ,51.64185973,-0.781561995,"POINT((-0.781561995,51.64185973))"
HP13 5JL,51.64225856,-0.782736366,"POINT((-0.782736366,51.64225856))"
HP13 5JN,51.642597,-0.782271145,"POINT((-0.782271145,51.642597))"
HP13 5JP,51.64457433,-0.782341948,"POINT((-0.782341948,51.64457433))"
HP13 5JQ,51.64043567,-0.779504711,"POINT((-0.779504711,51.64043567))"
HP13 5JS,51.639561,-0.764485,"POINT((-0.764485,51.639561))"
HP13 5JT,51.6415111,-0.783493415,"POINT((-0.783493415,51.6415111))"
HP13 5JW,51.6431696,-0.783882603,"POINT((-0.783882603,51.6431696))"
HP13 5JX,51.64351015,-0.782038047,"POINT((-0.782038047,51.64351015))"
HP13 5JY,51.64384995,-0.782722661,"POINT((-0.782722661,51.64384995))"
HP13 5JZ,51.64019735,-0.776606,"POINT((-0.776606,51.64019735))"
HP13 5LA,51.63992154,-0.776758333,"POINT((-0.776758333,51.63992154))"
HP13 5LB,51.63913603,-0.772140709,"POINT((-0.772140709,51.63913603))"
HP13 5LD,51.63886235,-0.772624978,"POINT((-0.772624978,51.63886235))"
HP13 5LE,51.6352371,-0.756235688,"POINT((-0.756235688,51.6352371))"
HP13 5LF,51.63616481,-0.756383715,"POINT((-0.756383715,51.63616481))"
HP13 5LG,51.63646677,-0.756028653,"POINT((-0.756028653,51.63646677))"
HP13 5LH,51.642136,-0.739471,"POINT((-0.739471,51.642136))"
HP13 5LJ,51.63774118,-0.749028631,"POINT((-0.749028631,51.63774118))"
HP13 5LL,51.6441569,-0.77333474,"POINT((-0.77333474,51.6441569))"
HP13 5LN,51.64458267,-0.77536108,"POINT((-0.77536108,51.64458267))"
HP13 5LP,51.64390377,-0.77234435,"POINT((-0.77234435,51.64390377))"
HP13 5LQ,51.6354344,-0.756186942,"POINT((-0.756186942,51.6354344))"
HP13 5LR,51.64458204,-0.772716256,"POINT((-0.772716256,51.64458204))"
HP13 5LS,51.6444373,-0.770913583,"POINT((-0.770913583,51.6444373))"
HP13 5LT,51.64471558,-0.77000999,"POINT((-0.77000999,51.64471558))"
HP13 5LU,51.64327701,-0.770020006,"POINT((-0.770020006,51.64327701))"
HP13 5LW,51.64525505,-0.775169532,"POINT((-0.775169532,51.64525505))"
HP13 5LX,51.642985,-0.771256,"POINT((-0.771256,51.642985))"
HP13 5LY,51.64214439,-0.771770426,"POINT((-0.771770426,51.64214439))"
HP13 5LZ,51.64305841,-0.773190953,"POINT((-0.773190953,51.64305841))"
HP13 5NA,51.64370072,-0.771843998,"POINT((-0.771843998,51.64370072))"
HP13 5NB,51.64285599,-0.775335331,"POINT((-0.775335331,51.64285599))"
HP13 5ND,51.6409679,-0.777077018,"POINT((-0.777077018,51.6409679))"
HP13 5NE,51.63782554,-0.768924725,"POINT((-0.768924725,51.63782554))"
HP13 5NF,51.64722963,-0.734733208,"POINT((-0.734733208,51.64722963))"
HP13 5NG,51.64062622,-0.775352037,"POINT((-0.775352037,51.64062622))"
HP13 5NH,51.64016691,-0.773557999,"POINT((-0.773557999,51.64016691))"
HP13 5NJ,51.63978907,-0.7718196,"POINT((-0.7718196,51.63978907))"
HP13 5NL,51.63998539,-0.770817162,"POINT((-0.770817162,51.63998539))"
HP13 5NN,51.63819445,-0.768091049,"POINT((-0.768091049,51.63819445))"
HP13 5NP,51.63796331,-0.768342971,"POINT((-0.768342971,51.63796331))"
HP13 5NQ,51.64055254,-0.773619,"POINT((-0.773619,51.64055254))"
HP13 5NR,51.63906655,-0.768081872,"POINT((-0.768081872,51.63906655))"
HP13 5NS,51.63937022,-0.74664274,"POINT((-0.74664274,51.63937022))"
HP13 5NT,51.64122778,-0.747978891,"POINT((-0.747978891,51.64122778))"
HP13 5NU,51.63870189,-0.747210294,"POINT((-0.747210294,51.63870189))"
HP13 5NW,51.63733613,-0.766842668,"POINT((-0.766842668,51.63733613))"
HP13 5NX,51.63831971,-0.749316179,"POINT((-0.749316179,51.63831971))"
HP13 5NY,51.63959931,-0.748731839,"POINT((-0.748731839,51.63959931))"
HP13 5NZ,51.64061523,-0.748718332,"POINT((-0.748718332,51.64061523))"
HP13 5PA,51.63695745,-0.750581922,"POINT((-0.750581922,51.63695745))"
HP13 5PB,51.63835652,-0.750240014,"POINT((-0.750240014,51.63835652))"
HP13 5PD,51.64010294,-0.749585057,"POINT((-0.749585057,51.64010294))"
HP13 5PE,51.64205197,-0.750225144,"POINT((-0.750225144,51.64205197))"
HP13 5PF,51.64319466,-0.750294897,"POINT((-0.750294897,51.64319466))"
HP13 5PG,51.64150855,-0.750702538,"POINT((-0.750702538,51.64150855))"
HP13 5PH,51.64737272,-0.735495267,"POINT((-0.735495267,51.64737272))"
HP13 5PL,51.64011032,-0.750278516,"POINT((-0.750278516,51.64011032))"
HP13 5PN,51.63915901,-0.750449173,"POINT((-0.750449173,51.63915901))"
HP13 5PQ,51.64500562,-0.740532794,"POINT((-0.740532794,51.64500562))"
HP13 5PR,51.63940392,-0.74811582,"POINT((-0.74811582,51.63940392))"
HP13 5PS,51.64399412,-0.735936004,"POINT((-0.735936004,51.64399412))"
HP13 5PT,51.64511469,-0.737292323,"POINT((-0.737292323,51.64511469))"
HP13 5PU,51.645929,-0.736854292,"POINT((-0.736854292,51.645929))"
HP13 5PX,51.64737283,-0.738241348,"POINT((-0.738241348,51.64737283))"
HP13 5PY,51.64589506,-0.738788227,"POINT((-0.738788227,51.64589506))"
HP13 5PZ,51.64480058,-0.739859194,"POINT((-0.739859194,51.64480058))"
HP13 5QA,51.64428727,-0.739786706,"POINT((-0.739786706,51.64428727))"
HP13 5QB,51.64219125,-0.74221493,"POINT((-0.74221493,51.64219125))"
HP13 5QD,51.64190992,-0.743653448,"POINT((-0.743653448,51.64190992))"
HP13 5QE,51.64074319,-0.743859106,"POINT((-0.743859106,51.64074319))"
HP13 5QF,51.64139115,-0.744751662,"POINT((-0.744751662,51.64139115))"
HP13 5QG,51.64066176,-0.745494373,"POINT((-0.745494373,51.64066176))"
HP13 5QH,51.64186934,-0.746588297,"POINT((-0.746588297,51.64186934))"
HP13 5QJ,51.640872,-0.749188166,"POINT((-0.749188166,51.640872))"
HP13 5QL,51.64170029,-0.748442788,"POINT((-0.748442788,51.64170029))"
HP13 5QP,51.648215,-0.737886,"POINT((-0.737886,51.648215))"
HP13 5QQ,51.64146009,-0.745313376,"POINT((-0.745313376,51.64146009))"
HP13 5QR,51.64480403,-0.735161937,"POINT((-0.735161937,51.64480403))"
HP13 5RA,51.64301784,-0.767599049,"POINT((-0.767599049,51.64301784))"
HP13 5RB,51.64189853,-0.766328725,"POINT((-0.766328725,51.64189853))"
HP13 5RD,51.64076291,-0.764365234,"POINT((-0.764365234,51.64076291))"
HP13 5RE,51.63925966,-0.751457978,"POINT((-0.751457978,51.63925966))"
HP13 5RF,51.64035412,-0.764824335,"POINT((-0.764824335,51.64035412))"
HP13 5RG,51.64104239,-0.767002276,"POINT((-0.767002276,51.64104239))"
HP13 5RH,51.64232775,-0.76867275,"POINT((-0.76867275,51.64232775))"
HP13 5RJ,51.64331989,-0.768963829,"POINT((-0.768963829,51.64331989))"
HP13 5RL,51.64272761,-0.769933705,"POINT((-0.769933705,51.64272761))"
HP13 5RN,51.64212754,-0.771019382,"POINT((-0.771019382,51.64212754))"
HP13 5RP,51.64077859,-0.768425675,"POINT((-0.768425675,51.64077859))"
HP13 5RQ,51.63704926,-0.760709175,"POINT((-0.760709175,51.63704926))"
HP13 5RR,51.63898136,-0.765107292,"POINT((-0.765107292,51.63898136))"
